id_siniestro;fecha_siniestro;anio_siniestro;modo_desplazamiento_victima;sexo_victima;edad_victima;GRAVEdad_victima;rol_victima;fecha_fallecimiento_victima
LC-2019-0068144;2019-02-01;2019;SD;F;SD;LEVE;SD;
LC-2019-0070180;2019-02-02;2019;AUTO;F;55;GRAVE;SD;
LC-2019-0070090;2019-02-02;2019;SD;F;15;LEVE;SD;
LC-2019-0069527;2019-02-02;2019;SD;F;34;LEVE;SD;
LC-2019-0070129;2019-02-02;2019;SD;F;34;LEVE;SD;
LC-2019-0070500;2019-02-02;2019;SD;F;37;LEVE;SD;
LC-2019-0073698;2019-02-03;2019;SD;F;31;LEVE;SD;
LC-2019-0071106;2019-02-03;2019;SD;F;33;LEVE;SD;
LC-2019-0071450;2019-02-03;2019;SD;F;63;LEVE;SD;
LC-2019-0070627;2019-02-03;2019;SD;F;SD;LEVE;SD;
LC-2019-0070748;2019-02-03;2019;SD;F;SD;LEVE;SD;
LC-2019-0070792;2019-02-03;2019;SD;F;SD;LEVE;SD;
LC-2019-0070995;2019-02-03;2019;SD;F;SD;LEVE;SD;
LC-2019-0072310;2019-02-04;2019;SD;F;35;LEVE;SD;
LC-2019-0072469;2019-02-04;2019;SD;F;37;LEVE;SD;
LC-2019-0088861;2019-02-04;2019;SD;F;66;LEVE;SD;
LC-2019-0072758;2019-02-04;2019;SD;F;85;LEVE;SD;
LC-2019-0072336;2019-02-04;2019;SD;F;SD;LEVE;SD;
LC-2019-0076203;2019-02-05;2019;SD;F;18;LEVE;SD;
LC-2019-0075213;2019-02-05;2019;SD;F;24;LEVE;SD;
LC-2019-0094620;2019-02-05;2019;SD;F;24;LEVE;SD;
LC-2019-0076651;2019-02-05;2019;SD;F;34;LEVE;SD;
LC-2019-0351747;2019-02-05;2019;SD;F;51;LEVE;SD;
LC-2019-0184005;2019-02-05;2019;SD;F;60;LEVE;SD;
LC-2019-0076557;2019-02-05;2019;SD;F;85;LEVE;SD;
LC-2019-0075550;2019-02-05;2019;SD;F;SD;LEVE;SD;
LC-2019-0075622;2019-02-05;2019;SD;F;SD;LEVE;SD;
LC-2019-0076345;2019-02-05;2019;SD;F;SD;LEVE;SD;
LC-2019-0076410;2019-02-05;2019;SD;F;SD;LEVE;SD;
LC-2019-0076410;2019-02-05;2019;SD;F;SD;LEVE;SD;
LC-2019-0076461;2019-02-05;2019;SD;F;SD;LEVE;SD;
LC-2019-0076553;2019-02-05;2019;SD;F;SD;LEVE;SD;
LC-2019-0078820;2019-02-06;2019;SD;F;9;LEVE;SD;
LC-2019-0079187;2019-02-06;2019;SD;F;24;LEVE;SD;
LC-2019-0079068;2019-02-06;2019;SD;F;25;LEVE;SD;
LC-2019-0077639;2019-02-06;2019;SD;F;26;LEVE;SD;
LC-2019-0077639;2019-02-06;2019;SD;F;26;LEVE;SD;
LC-2019-0078415;2019-02-06;2019;SD;F;27;LEVE;SD;
LC-2019-0078647;2019-02-06;2019;SD;F;30;LEVE;SD;
LC-2019-0077948;2019-02-06;2019;SD;F;32;LEVE;SD;
LC-2019-0078658;2019-02-06;2019;SD;F;33;LEVE;SD;
LC-2019-0079511;2019-02-06;2019;SD;F;44;LEVE;SD;
LC-2019-0077774;2019-02-06;2019;SD;F;47;LEVE;SD;
LC-2019-0077645;2019-02-06;2019;SD;F;56;LEVE;SD;
LC-2019-0079428;2019-02-06;2019;SD;F;65;LEVE;SD;
LC-2019-0079239;2019-02-06;2019;SD;F;75;LEVE;SD;
LC-2019-0079235;2019-02-06;2019;SD;F;79;LEVE;SD;
LC-2019-0079092;2019-02-06;2019;SD;F;83;LEVE;SD;
LC-2019-0077363;2019-02-06;2019;SD;F;89;LEVE;SD;
LC-2019-0077552;2019-02-06;2019;SD;F;SD;LEVE;SD;
LC-2019-0080737;2019-02-07;2019;SD;F;21;LEVE;SD;
LC-2019-0081965;2019-02-07;2019;SD;F;23;LEVE;SD;
LC-2019-0080949;2019-02-07;2019;SD;F;38;LEVE;SD;
LC-2019-0080636;2019-02-07;2019;SD;F;46;LEVE;SD;
LC-2019-0085264;2019-02-07;2019;SD;F;67;LEVE;SD;
LC-2019-0081164;2019-02-07;2019;SD;F;SD;LEVE;SD;
LC-2019-0081242;2019-02-07;2019;SD;F;SD;LEVE;SD;
LC-2019-0081660;2019-02-07;2019;SD;F;SD;LEVE;SD;
LC-2019-0084601;2019-02-08;2019;SD;F;24;LEVE;SD;
LC-2019-0084667;2019-02-08;2019;SD;F;30;LEVE;SD;
LC-2019-0082814;2019-02-08;2019;SD;F;34;LEVE;SD;
LC-2019-0082814;2019-02-08;2019;SD;F;34;LEVE;SD;
LC-2019-0085860;2019-02-08;2019;SD;F;34;LEVE;SD;
LC-2019-0083614;2019-02-08;2019;SD;F;37;LEVE;SD;
LC-2019-0082170;2019-02-08;2019;SD;F;39;LEVE;SD;
LC-2019-0082170;2019-02-08;2019;SD;F;39;LEVE;SD;
LC-2019-0084581;2019-02-08;2019;SD;F;39;LEVE;SD;
LC-2019-0083427;2019-02-08;2019;SD;F;48;LEVE;SD;
LC-2019-0082601;2019-02-08;2019;SD;F;SD;LEVE;SD;
LC-2019-0083523;2019-02-08;2019;SD;F;SD;LEVE;SD;
LC-2019-0083523;2019-02-08;2019;SD;F;SD;LEVE;SD;
LC-2019-0083523;2019-02-08;2019;SD;F;SD;LEVE;SD;
LC-2019-0083523;2019-02-08;2019;SD;F;SD;LEVE;SD;
LC-2019-0083523;2019-02-08;2019;SD;F;SD;LEVE;SD;
LC-2019-0084579;2019-02-08;2019;SD;F;SD;LEVE;SD;
LC-2019-0084581;2019-02-08;2019;SD;F;SD;LEVE;SD;
LC-2019-0084581;2019-02-08;2019;SD;F;SD;LEVE;SD;
LC-2019-0084581;2019-02-08;2019;SD;F;SD;LEVE;SD;
LC-2019-0084602;2019-02-08;2019;SD;F;SD;LEVE;SD;
LC-2019-0085222;2019-02-09;2019;AUTO;F;32;GRAVE;SD;
LC-2019-0085222;2019-02-09;2019;AUTO;F;32;GRAVE;SD;
LC-2019-0084822;2019-02-09;2019;SD;F;26;LEVE;SD;
LC-2019-0084822;2019-02-09;2019;SD;F;29;LEVE;SD;
LC-2019-0086018;2019-02-09;2019;SD;F;32;LEVE;SD;
LC-2019-0085947;2019-02-09;2019;SD;F;37;LEVE;SD;
LC-2019-0085090;2019-02-09;2019;SD;F;39;LEVE;SD;
LC-2019-0088608;2019-02-09;2019;SD;F;39;LEVE;SD;
LC-2019-0085742;2019-02-09;2019;SD;F;43;LEVE;SD;
LC-2019-0085130;2019-02-09;2019;SD;F;51;LEVE;SD;
LC-2019-0085956;2019-02-09;2019;SD;F;SD;LEVE;SD;
LC-2019-0086331;2019-02-10;2019;SD;F;26;LEVE;SD;
LC-2019-0086956;2019-02-10;2019;SD;F;37;LEVE;SD;
LC-2019-0086575;2019-02-10;2019;SD;F;39;LEVE;SD;
LC-2019-0086882;2019-02-10;2019;SD;F;68;LEVE;SD;
LC-2019-0089379;2019-02-11;2019;SD;F;22;LEVE;SD;
LC-2019-0088225;2019-02-11;2019;SD;F;25;LEVE;SD;
LC-2019-0087486;2019-02-11;2019;SD;F;26;LEVE;SD;
LC-2019-0087428;2019-02-11;2019;SD;F;42;LEVE;SD;
LC-2019-0087786;2019-02-11;2019;SD;F;49;LEVE;SD;
LC-2019-0088426;2019-02-11;2019;SD;F;49;LEVE;SD;
LC-2019-0089451;2019-02-11;2019;SD;F;50;LEVE;SD;
LC-2019-0089084;2019-02-11;2019;SD;F;60;LEVE;SD;
LC-2019-0098907;2019-02-11;2019;SD;F;61;LEVE;SD;
LC-2019-0088817;2019-02-11;2019;SD;F;SD;LEVE;SD;
LC-2019-0090078;2019-02-11;2019;SD;F;SD;LEVE;SD;
LC-2019-0091103;2019-02-11;2019;SD;F;SD;LEVE;SD;
LC-2019-0091866;2019-02-12;2019;MOTO;F;39;GRAVE;SD;
LC-2019-0092559;2019-02-12;2019;SD;F;20;LEVE;SD;
LC-2019-0090240;2019-02-12;2019;SD;F;26;LEVE;SD;
LC-2019-0090696;2019-02-12;2019;SD;F;37;LEVE;SD;
LC-2019-0092772;2019-02-12;2019;SD;F;40;LEVE;SD;
LC-2019-0091036;2019-02-12;2019;SD;F;46;LEVE;SD;
LC-2019-0090583;2019-02-12;2019;SD;F;SD;LEVE;SD;
LC-2019-0091587;2019-02-12;2019;SD;F;SD;LEVE;SD;
LC-2019-0093453;2019-02-13;2019;SD;F;27;LEVE;SD;
LC-2019-0095175;2019-02-13;2019;SD;F;32;LEVE;SD;
LC-2019-0092851;2019-02-13;2019;SD;F;38;LEVE;SD;
LC-2019-0095467;2019-02-13;2019;SD;F;41;LEVE;SD;
LC-2019-0094672;2019-02-13;2019;SD;F;46;LEVE;SD;
LC-2019-0095312;2019-02-13;2019;SD;F;48;LEVE;SD;
LC-2019-0095392;2019-02-13;2019;SD;F;49;LEVE;SD;
LC-2019-0095392;2019-02-13;2019;SD;F;49;LEVE;SD;
LC-2019-0093061;2019-02-13;2019;SD;F;SD;LEVE;SD;
LC-2019-0094326;2019-02-13;2019;SD;F;SD;LEVE;SD;
LC-2019-0094564;2019-02-13;2019;SD;F;SD;LEVE;SD;
LC-2019-0094619;2019-02-13;2019;SD;F;SD;LEVE;SD;
LC-2019-0098038;2019-02-14;2019;SD;F;7;LEVE;SD;
LC-2019-0095509;2019-02-14;2019;SD;F;9;LEVE;SD;
LC-2019-0095946;2019-02-14;2019;SD;F;18;LEVE;SD;
LC-2019-0097912;2019-02-14;2019;SD;F;27;LEVE;SD;
LC-2019-0096405;2019-02-14;2019;SD;F;37;LEVE;SD;
LC-2019-0097886;2019-02-14;2019;SD;F;43;LEVE;SD;
LC-2019-0095828;2019-02-14;2019;SD;F;46;LEVE;SD;
LC-2019-0095828;2019-02-14;2019;SD;F;46;LEVE;SD;
LC-2019-0097643;2019-02-14;2019;SD;F;SD;LEVE;SD;
LC-2019-0100124;2019-02-15;2019;SD;F;23;LEVE;SD;
LC-2019-0098506;2019-02-15;2019;SD;F;27;LEVE;SD;
LC-2019-0100047;2019-02-15;2019;SD;F;33;LEVE;SD;
LC-2019-0099613;2019-02-15;2019;SD;F;41;LEVE;SD;
LC-2019-0102839;2019-02-15;2019;SD;F;42;LEVE;SD;
LC-2019-0102839;2019-02-15;2019;SD;F;42;LEVE;SD;
LC-2019-0099971;2019-02-15;2019;SD;F;45;LEVE;SD;
LC-2019-0099968;2019-02-15;2019;SD;F;46;LEVE;SD;
LC-2019-0099903;2019-02-15;2019;SD;F;50;LEVE;SD;
LC-2019-0099651;2019-02-15;2019;SD;F;75;LEVE;SD;
LC-2019-0098036;2019-02-15;2019;SD;F;SD;LEVE;SD;
LC-2019-0100313;2019-02-15;2019;SD;F;SD;LEVE;SD;
LC-2019-0100488;2019-02-15;2019;SD;F;SD;LEVE;SD;
LC-2019-0127187;2019-02-15;2019;SD;F;SD;LEVE;SD;
LC-2019-0101378;2019-02-16;2019;SD;F;32;LEVE;SD;
LC-2019-0104127;2019-02-16;2019;SD;F;37;LEVE;SD;
LC-2019-0101329;2019-02-16;2019;SD;F;39;LEVE;SD;
LC-2019-0100692;2019-02-16;2019;SD;F;55;LEVE;SD;
LC-2019-0104131;2019-02-16;2019;SD;F;63;LEVE;SD;
LC-2019-0101157;2019-02-16;2019;SD;F;76;LEVE;SD;
LC-2019-0101894;2019-02-16;2019;SD;F;SD;LEVE;SD;
LC-2019-0100455;2019-02-16;2019;TRANSPORTE PUBLICO;F;33;GRAVE;SD;
LC-2019-0102718;2019-02-17;2019;AUTO;F;39;GRAVE;SD;
LC-2019-0102571;2019-02-17;2019;SD;F;24;LEVE;SD;
LC-2019-0102865;2019-02-17;2019;SD;F;39;LEVE;SD;
LC-2019-0119081;2019-02-17;2019;SD;F;45;LEVE;SD;
LC-2019-0102770;2019-02-17;2019;SD;F;55;LEVE;SD;
LC-2019-0103654;2019-02-18;2019;SD;F;16;LEVE;SD;
LC-2019-0105171;2019-02-18;2019;SD;F;18;LEVE;SD;
LC-2019-0105231;2019-02-18;2019;SD;F;20;LEVE;SD;
LC-2019-0103181;2019-02-18;2019;SD;F;22;LEVE;SD;
LC-2019-0107761;2019-02-18;2019;SD;F;22;LEVE;SD;
LC-2019-0103326;2019-02-18;2019;SD;F;24;LEVE;SD;
LC-2019-0103326;2019-02-18;2019;SD;F;24;LEVE;SD;
LC-2019-0103755;2019-02-18;2019;SD;F;27;LEVE;SD;
LC-2019-0103755;2019-02-18;2019;SD;F;27;LEVE;SD;
LC-2019-0105358;2019-02-18;2019;SD;F;36;LEVE;SD;
LC-2019-0105014;2019-02-18;2019;SD;F;38;LEVE;SD;
LC-2019-0103223;2019-02-18;2019;SD;F;43;LEVE;SD;
LC-2019-0105489;2019-02-18;2019;SD;F;56;LEVE;SD;
LC-2019-0103793;2019-02-18;2019;SD;F;76;LEVE;SD;
LC-2019-0104014;2019-02-18;2019;SD;F;SD;LEVE;SD;
LC-2019-0105084;2019-02-18;2019;SD;F;SD;LEVE;SD;
LC-2019-0105284;2019-02-18;2019;SD;F;SD;LEVE;SD;
LC-2019-0107591;2019-02-19;2019;SD;F;10;LEVE;SD;
LC-2019-0115700;2019-02-19;2019;SD;F;22;LEVE;SD;
LC-2019-0118037;2019-02-19;2019;SD;F;28;LEVE;SD;
LC-2019-0166872;2019-02-19;2019;SD;F;39;LEVE;SD;
LC-2019-0115370;2019-02-19;2019;SD;F;63;LEVE;SD;
LC-2019-0107114;2019-02-19;2019;SD;F;77;LEVE;SD;
LC-2019-0117615;2019-02-19;2019;SD;F;78;LEVE;SD;
LC-2019-0108038;2019-02-19;2019;SD;F;80;LEVE;SD;
LC-2019-0107096;2019-02-19;2019;SD;F;89;LEVE;SD;
LC-2019-0107591;2019-02-19;2019;SD;F;SD;LEVE;SD;
LC-2019-0107818;2019-02-19;2019;SD;F;SD;LEVE;SD;
LC-2019-0108086;2019-02-19;2019;SD;F;SD;LEVE;SD;
LC-2019-0116731;2019-02-19;2019;SD;F;SD;LEVE;SD;
LC-2019-0110666;2019-02-20;2019;AUTO;F;9;GRAVE;SD;
LC-2019-0109127;2019-02-20;2019;MOTO;F;33;GRAVE;SD;
LC-2019-0109157;2019-02-20;2019;SD;F;13;LEVE;SD;
LC-2019-0109971;2019-02-20;2019;SD;F;22;LEVE;SD;
LC-2019-0109662;2019-02-20;2019;SD;F;24;LEVE;SD;
LC-2019-0110691;2019-02-20;2019;SD;F;24;LEVE;SD;
LC-2019-0110676;2019-02-20;2019;SD;F;25;LEVE;SD;
LC-2019-0110260;2019-02-20;2019;SD;F;28;LEVE;SD;
LC-2019-0112011;2019-02-20;2019;SD;F;29;LEVE;SD;
LC-2019-0109847;2019-02-20;2019;SD;F;31;LEVE;SD;
LC-2019-0110567;2019-02-20;2019;SD;F;31;LEVE;SD;
LC-2019-0109241;2019-02-20;2019;SD;F;39;LEVE;SD;
HC-2019-0108835;2019-02-20;2019;SD;F;40;LEVE;SD;
LC-2019-0113821;2019-02-20;2019;SD;F;41;LEVE;SD;
LC-2019-0108806;2019-02-20;2019;SD;F;43;LEVE;SD;
LC-2019-0109803;2019-02-20;2019;SD;F;65;LEVE;SD;
LC-2019-0109046;2019-02-20;2019;SD;F;72;LEVE;SD;
LC-2019-0109281;2019-02-20;2019;SD;F;SD;LEVE;SD;
LC-2019-0113192;2019-02-21;2019;SD;F;18;LEVE;SD;
LC-2019-0110742;2019-02-21;2019;SD;F;21;LEVE;SD;
LC-2019-0112265;2019-02-21;2019;SD;F;26;LEVE;SD;
LC-2019-0112151;2019-02-21;2019;SD;F;27;LEVE;SD;
LC-2019-0111108;2019-02-21;2019;SD;F;34;LEVE;SD;
LC-2019-0111256;2019-02-21;2019;SD;F;34;LEVE;SD;
LC-2019-0112211;2019-02-21;2019;SD;F;34;LEVE;SD;
LC-2019-0112829;2019-02-21;2019;SD;F;35;LEVE;SD;
LC-2019-0113264;2019-02-21;2019;SD;F;36;LEVE;SD;
LC-2019-0113108;2019-02-21;2019;SD;F;39;LEVE;SD;
LC-2019-0125924;2019-02-21;2019;SD;F;43;LEVE;SD;
LC-2019-0112365;2019-02-21;2019;SD;F;51;LEVE;SD;
LC-2019-0112365;2019-02-21;2019;SD;F;51;LEVE;SD;
LC-2019-0113264;2019-02-21;2019;SD;F;60;LEVE;SD;
LC-2019-0112066;2019-02-21;2019;SD;F;SD;LEVE;SD;
LC-2019-0112261;2019-02-21;2019;SD;F;SD;LEVE;SD;
LC-2019-0112414;2019-02-21;2019;SD;F;SD;LEVE;SD;
LC-2019-0113135;2019-02-21;2019;SD;F;SD;LEVE;SD;
LC-2019-0121179;2019-02-22;2019;SD;F;21;LEVE;SD;
LC-2019-0115904;2019-02-22;2019;SD;F;29;LEVE;SD;
LC-2019-0115711;2019-02-22;2019;SD;F;43;LEVE;SD;
LC-2019-0114638;2019-02-22;2019;SD;F;55;LEVE;SD;
LC-2019-0115831;2019-02-22;2019;SD;F;62;LEVE;SD;
LC-2019-0249782;2019-02-22;2019;SD;F;64;LEVE;SD;
LC-2019-0115717;2019-02-22;2019;SD;F;69;LEVE;SD;
LC-2019-0114777;2019-02-22;2019;SD;F;83;LEVE;SD;
LC-2019-0115211;2019-02-22;2019;SD;F;SD;LEVE;SD;
LC-2019-0115693;2019-02-22;2019;SD;F;SD;LEVE;SD;
LC-2019-0116700;2019-02-23;2019;SD;F;13;LEVE;SD;
LC-2019-0116700;2019-02-23;2019;SD;F;32;LEVE;SD;
LC-2019-0116700;2019-02-23;2019;SD;F;32;LEVE;SD;
LC-2019-0116664;2019-02-23;2019;SD;F;46;LEVE;SD;
LC-2019-0117243;2019-02-23;2019;SD;F;50;LEVE;SD;
LC-2019-0117104;2019-02-23;2019;SD;F;81;LEVE;SD;
LC-2019-0117588;2019-02-24;2019;SD;F;21;LEVE;SD;
LC-2019-0126374;2019-02-24;2019;SD;F;32;LEVE;SD;
LC-2019-0127758;2019-02-25;2019;SD;F;24;LEVE;SD;
LC-2019-0122800;2019-02-25;2019;SD;F;27;LEVE;SD;
LC-2019-0122800;2019-02-25;2019;SD;F;27;LEVE;SD;
LC-2019-0120637;2019-02-25;2019;SD;F;30;LEVE;SD;
LC-2019-0119568;2019-02-25;2019;SD;F;35;LEVE;SD;
LC-2019-0119434;2019-02-25;2019;SD;F;36;LEVE;SD;
LC-2019-0119649;2019-02-25;2019;SD;F;39;LEVE;SD;
LC-2019-0120316;2019-02-25;2019;SD;F;39;LEVE;SD;
LC-2019-0120912;2019-02-25;2019;SD;F;45;LEVE;SD;
LC-2019-0168260;2019-02-25;2019;SD;F;52;LEVE;SD;
LC-2019-0119794;2019-02-25;2019;SD;F;53;LEVE;SD;
LC-2019-0145748;2019-02-25;2019;SD;F;60;LEVE;SD;
LC-2019-0120637;2019-02-25;2019;SD;F;61;LEVE;SD;
LC-2019-0143620;2019-02-25;2019;SD;F;70;LEVE;SD;
LC-2019-0120126;2019-02-25;2019;SD;F;71;LEVE;SD;
LC-2019-0119066;2019-02-25;2019;SD;F;SD;LEVE;SD;
LC-2019-0119743;2019-02-25;2019;SD;F;SD;LEVE;SD;
LC-2019-0120639;2019-02-25;2019;SD;F;SD;LEVE;SD;
LC-2019-0121525;2019-02-26;2019;MOTO;F;34;GRAVE;SD;
LC-2019-0122153;2019-02-26;2019;SD;F;23;LEVE;SD;
LC-2019-0123339;2019-02-26;2019;SD;F;23;LEVE;SD;
LC-2019-0122899;2019-02-26;2019;SD;F;33;LEVE;SD;
LC-2019-0123221;2019-02-26;2019;SD;F;33;LEVE;SD;
LC-2019-0123812;2019-02-26;2019;SD;F;33;LEVE;SD;
LC-2019-0122805;2019-02-26;2019;SD;F;41;LEVE;SD;
LC-2019-0123616;2019-02-26;2019;SD;F;51;LEVE;SD;
LC-2019-0122280;2019-02-26;2019;SD;F;53;LEVE;SD;
LC-2019-0122950;2019-02-26;2019;SD;F;53;LEVE;SD;
LC-2019-0121322;2019-02-26;2019;SD;F;62;LEVE;SD;
LC-2019-0121322;2019-02-26;2019;SD;F;62;LEVE;SD;
LC-2019-0123172;2019-02-26;2019;SD;F;64;LEVE;SD;
LC-2019-0123172;2019-02-26;2019;SD;F;64;LEVE;SD;
LC-2019-0121832;2019-02-26;2019;SD;F;68;LEVE;SD;
LC-2019-0121322;2019-02-26;2019;SD;F;71;LEVE;SD;
LC-2019-0121165;2019-02-26;2019;SD;F;SD;LEVE;SD;
LC-2019-0122512;2019-02-26;2019;SD;F;SD;LEVE;SD;
LC-2019-0123351;2019-02-26;2019;SD;F;SD;LEVE;SD;
LC-2019-0123572;2019-02-26;2019;SD;F;SD;LEVE;SD;
LC-2019-0130456;2019-02-27;2019;SD;F;6;LEVE;SD;
LC-2019-0130456;2019-02-27;2019;SD;F;6;LEVE;SD;
LC-2019-0124010;2019-02-27;2019;SD;F;26;LEVE;SD;
LC-2019-0126553;2019-02-27;2019;SD;F;29;LEVE;SD;
LC-2019-0126110;2019-02-27;2019;SD;F;35;LEVE;SD;
LC-2019-0126458;2019-02-27;2019;SD;F;35;LEVE;SD;
LC-2019-0125908;2019-02-27;2019;SD;F;40;LEVE;SD;
LC-2019-0126039;2019-02-27;2019;SD;F;SD;LEVE;SD;
LC-2019-0126286;2019-02-27;2019;SD;F;SD;LEVE;SD;
LC-2019-0126560;2019-02-27;2019;SD;F;SD;LEVE;SD;
LC-2019-0128610;2019-02-28;2019;SD;F;34;LEVE;SD;
LC-2019-0128200;2019-02-28;2019;SD;F;37;LEVE;SD;
LC-2019-0129713;2019-02-28;2019;SD;F;44;LEVE;SD;
LC-2019-0143805;2019-02-28;2019;SD;F;70;LEVE;SD;
LC-2019-0128552;2019-02-28;2019;SD;F;74;LEVE;SD;
LC-2019-0128587;2019-02-28;2019;SD;F;SD;LEVE;SD;
LC-2019-0128731;2019-02-28;2019;SD;F;SD;LEVE;SD;
LC-2019-0128813;2019-02-28;2019;SD;F;SD;LEVE;SD;
LC-2019-0128946;2019-02-28;2019;SD;F;SD;LEVE;SD;
LC-2019-0175853;2019-03-01;2019;SD;F;21;LEVE;SD;
LC-2019-0130001;2019-03-01;2019;SD;F;26;LEVE;SD;
LC-2019-0130771;2019-03-01;2019;SD;F;28;LEVE;SD;
LC-2019-0131202;2019-03-01;2019;SD;F;28;LEVE;SD;
LC-2019-0131010;2019-03-01;2019;SD;F;32;LEVE;SD;
LC-2019-0131148;2019-03-01;2019;SD;F;32;LEVE;SD;
LC-2019-0129447;2019-03-01;2019;SD;F;38;LEVE;SD;
LC-2019-0130710;2019-03-01;2019;SD;F;43;LEVE;SD;
LC-2019-0130434;2019-03-01;2019;SD;F;56;LEVE;SD;
LC-2019-0130219;2019-03-01;2019;SD;F;SD;LEVE;SD;
LC-2019-0131466;2019-03-02;2019;SD;F;21;LEVE;SD;
LC-2019-0132835;2019-03-02;2019;SD;F;34;LEVE;SD;
LC-2019-0143212;2019-03-02;2019;SD;F;49;LEVE;SD;
LC-2019-0132796;2019-03-02;2019;SD;F;SD;LEVE;SD;
LC-2019-0133269;2019-03-03;2019;SD;F;26;LEVE;SD;
LC-2019-0134009;2019-03-03;2019;SD;F;31;LEVE;SD;
LC-2019-0133403;2019-03-03;2019;SD;F;33;LEVE;SD;
HC-2019-0133232;2019-03-03;2019;SD;F;37;LEVE;SD;
LC-2019-0132914;2019-03-03;2019;SD;F;37;LEVE;SD;
LC-2019-0133933;2019-03-03;2019;SD;F;37;LEVE;SD;
LC-2019-0134030;2019-03-04;2019;SD;F;SD;LEVE;SD;
LC-2019-0134215;2019-03-04;2019;SD;F;SD;LEVE;SD;
LC-2019-0136250;2019-03-05;2019;SD;F;8;LEVE;SD;
LC-2019-0135887;2019-03-05;2019;SD;F;29;LEVE;SD;
LC-2019-0135124;2019-03-05;2019;SD;F;30;LEVE;SD;
LC-2019-0135534;2019-03-05;2019;SD;F;38;LEVE;SD;
LC-2019-0135818;2019-03-05;2019;SD;F;38;LEVE;SD;
LC-2019-0136152;2019-03-05;2019;SD;F;38;LEVE;SD;
LC-2019-0136152;2019-03-05;2019;SD;F;38;LEVE;SD;
LC-2019-0136459;2019-03-05;2019;SD;F;SD;LEVE;SD;
LC-2019-0139260;2019-03-06;2019;AUTO;F;40;GRAVE;SD;
LC-2019-0145449;2019-03-06;2019;SD;F;25;LEVE;SD;
LC-2019-0138120;2019-03-06;2019;SD;F;27;LEVE;SD;
LC-2019-0138800;2019-03-06;2019;SD;F;39;LEVE;SD;
LC-2019-0138800;2019-03-06;2019;SD;F;39;LEVE;SD;
LC-2019-0138229;2019-03-06;2019;SD;F;52;LEVE;SD;
LC-2019-0139326;2019-03-06;2019;SD;F;53;LEVE;SD;
LC-2019-0138580;2019-03-06;2019;SD;F;57;LEVE;SD;
LC-2019-0138580;2019-03-06;2019;SD;F;57;LEVE;SD;
LC-2019-0136958;2019-03-06;2019;SD;F;58;LEVE;SD;
LC-2019-0139345;2019-03-06;2019;SD;F;61;LEVE;SD;
LC-2019-0168247;2019-03-06;2019;SD;F;64;LEVE;SD;
LC-2019-0139156;2019-03-06;2019;SD;F;78;LEVE;SD;
LC-2019-0137527;2019-03-06;2019;SD;F;SD;LEVE;SD;
LC-2019-0137677;2019-03-06;2019;SD;F;SD;LEVE;SD;
LC-2019-0138076;2019-03-06;2019;SD;F;SD;LEVE;SD;
LC-2019-0139105;2019-03-06;2019;SD;F;SD;LEVE;SD;
LC-2019-0139252;2019-03-06;2019;SD;F;SD;LEVE;SD;
LC-2019-0139614;2019-03-07;2019;SD;F;18;LEVE;SD;
LC-2019-0140307;2019-03-07;2019;SD;F;27;LEVE;SD;
LC-2019-0139980;2019-03-07;2019;SD;F;36;LEVE;SD;
LC-2019-0140213;2019-03-07;2019;SD;F;36;LEVE;SD;
LC-2019-0140213;2019-03-07;2019;SD;F;36;LEVE;SD;
LC-2019-0141757;2019-03-07;2019;SD;F;37;LEVE;SD;
LC-2019-0141730;2019-03-07;2019;SD;F;44;LEVE;SD;
LC-2019-0141767;2019-03-07;2019;SD;F;56;LEVE;SD;
LC-2019-0140706;2019-03-07;2019;SD;F;63;LEVE;SD;
LC-2019-0141693;2019-03-07;2019;SD;F;63;LEVE;SD;
LC-2019-0140799;2019-03-07;2019;SD;F;73;LEVE;SD;
LC-2019-0147174;2019-03-07;2019;SD;F;78;LEVE;SD;
LC-2019-0143982;2019-03-08;2019;SD;F;28;LEVE;SD;
LC-2019-0143038;2019-03-08;2019;SD;F;33;LEVE;SD;
LC-2019-0143755;2019-03-08;2019;SD;F;49;LEVE;SD;
LC-2019-0143755;2019-03-08;2019;SD;F;65;LEVE;SD;
LC-2019-0142799;2019-03-08;2019;SD;F;SD;LEVE;SD;
LC-2019-0143759;2019-03-08;2019;SD;F;SD;LEVE;SD;
LC-2019-0143759;2019-03-08;2019;SD;F;SD;LEVE;SD;
LC-2019-0143792;2019-03-08;2019;SD;F;SD;LEVE;SD;
LC-2019-0145904;2019-03-09;2019;SD;F;22;LEVE;SD;
LC-2019-0145093;2019-03-09;2019;SD;F;24;LEVE;SD;
LC-2019-0145515;2019-03-09;2019;SD;F;25;LEVE;SD;
LC-2019-0144949;2019-03-09;2019;SD;F;36;LEVE;SD;
LC-2019-0145417;2019-03-09;2019;SD;F;41;LEVE;SD;
LC-2019-0145723;2019-03-09;2019;SD;F;61;LEVE;SD;
LC-2019-0145723;2019-03-09;2019;SD;F;61;LEVE;SD;
LC-2019-0145210;2019-03-09;2019;SD;F;75;LEVE;SD;
LC-2019-0145209;2019-03-09;2019;SD;F;SD;LEVE;SD;
LC-2019-0145729;2019-03-09;2019;SD;F;SD;LEVE;SD;
LC-2019-0145785;2019-03-09;2019;SD;F;SD;LEVE;SD;
LC-2019-0146611;2019-03-10;2019;SD;F;9;LEVE;SD;
